case,node,ordinal,time_ns,min,max,draw,resolved,probes
ok,1,73,5341961028,0,31,1,1,0
ok,5,31,6006000028,0,31,9,9,0
ok,5,32,6136000028,0,31,1,1,0
ok,1,74,6160961028,0,31,1,1,0
ok,1,75,6186961028,0,31,1,1,0
ok,1,76,6225961028,0,31,1,1,0
ok,1,77,6264961028,0,31,1,1,0
ok,1,78,6303961028,0,31,1,1,0
ok,1,79,6342961028,0,31,1,1,0
ok,5,33,7007000028,0,31,9,9,0
ok,5,34,7137000028,0,31,1,1,0
ok,1,80,7161961028,0,31,1,1,0
ok,1,81,7187961028,0,31,1,1,0
ok,1,82,7226961028,0,31,1,1,0
ok,1,83,7265961028,0,31,1,1,0
ok,1,84,7304961028,0,31,1,1,0
ok,1,85,7343961028,0,31,1,1,0
ok,5,35,8008000028,0,31,9,9,0
ok,5,36,8138000028,0,31,1,1,0
ok,1,86,8162961028,0,31,1,1,0
ok,1,87,8188961028,0,31,1,1,0
ok,1,88,8227961028,0,31,1,1,0
ok,1,89,8266961028,0,31,1,1,0
ok,1,90,8305961028,0,31,1,1,0
ok,1,91,8344961028,0,31,1,1,0
ok,5,37,9009000028,0,31,9,9,0
ok,5,38,9139000028,0,31,1,1,0
ok,1,92,9163961028,0,31,1,1,0
ok,1,93,9189961028,0,31,1,1,0
ok,1,94,9228961028,0,31,1,1,0
ok,1,95,9267961028,0,31,1,1,0
ok,1,96,9306961028,0,31,1,1,0
ok,1,97,9345961028,0,31,1,1,0
ok,5,39,10010000028,0,31,9,9,0
ok,5,40,10140000028,0,31,1,1,0
ok,1,98,10164961028,0,31,1,1,0
ok,1,99,10190961028,0,31,1,1,0
ok,1,100,10229961028,0,31,1,1,0
ok,1,101,10268961028,0,31,1,1,0
ok,1,102,10307961028,0,31,1,1,0
ok,1,103,10346961028,0,31,1,1,0
ok,5,41,11011000028,0,31,9,9,0
ok,5,42,11141000028,0,31,1,1,0
ok,1,104,11165961028,0,31,1,1,0
ok,1,105,11191961028,0,31,1,1,0
ok,1,106,11230961028,0,31,1,1,0
ok,1,107,11269961028,0,31,1,1,0
ok,1,108,11308961028,0,31,1,1,0
ok,1,109,11347961028,0,31,1,1,0
ok,5,43,12012000028,0,31,9,9,0
ok,5,44,12142000028,0,31,1,1,0
ok,1,110,12166961028,0,31,1,1,0
ok,1,111,12192961028,0,31,1,1,0
ok,1,112,12231961028,0,31,1,1,0
ok,1,113,12270961028,0,31,1,1,0
ok,1,114,12309961028,0,31,1,1,0
ok,1,115,12348961028,0,31,1,1,0
ok,5,45,13013000028,0,31,9,9,0
ok,5,46,13143000028,0,31,1,1,0
ok,1,116,13167961028,0,31,1,1,0
ok,1,117,13193961028,0,31,1,1,0
ok,1,118,13232961028,0,31,1,1,0
ok,1,119,13271961028,0,31,1,1,0
ok,1,120,13310961028,0,31,1,1,0
ok,1,121,13349961028,0,31,1,1,0
ok,5,47,14001000028,0,31,9,9,0
ok,5,48,14131000028,0,31,1,1,0
ok,1,122,14155961028,0,31,1,1,0
ok,1,123,14181961028,0,31,1,1,0
ok,1,124,14220961028,0,31,1,1,0
ok,1,125,14259961028,0,31,1,1,0
ok,1,126,14298961028,0,31,1,1,0
ok,1,127,14337961028,0,31,1,1,0
ok,5,49,15002000028,0,31,9,9,0
ok,5,50,15132000028,0,31,1,1,0
ok,1,128,15156961028,0,31,1,1,0
ok,1,129,15182961028,0,31,1,1,0
ok,1,130,15221961028,0,31,1,1,0
ok,1,131,15260961028,0,31,1,1,0
ok,1,132,15299961028,0,31,1,1,0
ok,1,133,15338961028,0,31,1,1,0
ok,5,51,16003000028,0,31,9,9,0
ok,5,52,16133000028,0,31,1,1,0
ok,1,134,16157961028,0,31,1,1,0
ok,1,135,16183961028,0,31,1,1,0
ok,1,136,16222961028,0,31,1,1,0
ok,1,137,16261961028,0,31,1,1,0
ok,1,138,16300961028,0,31,1,1,0
ok,1,139,16339961028,0,31,1,1,0
ok,5,53,17004000028,0,31,9,9,0
ok,5,54,17134000028,0,31,1,1,0
ok,1,140,17158961028,0,31,1,1,0
ok,1,141,17184961028,0,31,1,1,0
ok,1,142,17223961028,0,31,1,1,0
ok,1,143,17262961028,0,31,1,1,0
ok,1,144,17301961028,0,31,1,1,0
ok,1,145,17340961028,0,31,1,1,0
ok,5,55,18005000028,0,31,9,9,0
ok,5,56,18135000028,0,31,1,1,0
ok,1,146,18159961028,0,31,1,1,0
ok,1,147,18185961028,0,31,1,1,0
ok,1,148,18224961028,0,31,1,1,0
ok,1,149,18263961028,0,31,1,1,0
ok,1,150,18302961028,0,31,1,1,0
ok,1,151,18341961028,0,31,1,1,0
ok,5,57,19006000028,0,31,9,9,0
ok,5,58,19136000028,0,31,1,1,0
ok,1,152,19160961028,0,31,1,1,0
ok,1,153,19186961028,0,31,1,1,0
ok,1,154,19225961028,0,31,1,1,0
ok,1,155,19264961028,0,31,1,1,0
ok,1,156,19303961028,0,31,1,1,0
ok,1,157,19342961028,0,31,1,1,0
ok,5,59,20007000028,0,31,9,9,0
ok,5,60,20137000028,0,31,1,1,0
ok,1,158,20161961028,0,31,1,1,0
ok,1,159,20187961028,0,31,1,1,0
ok,1,160,20226961028,0,31,1,1,0
ok,1,161,20265961028,0,31,1,1,0
ok,1,162,20304961028,0,31,1,1,0
ok,1,163,20343961028,0,31,1,1,0
ok,5,61,21008000028,0,31,9,9,0
ok,5,62,21138000028,0,31,1,1,0
ok,1,164,21162961028,0,31,1,1,0
ok,1,165,21188961028,0,31,1,1,0
ok,1,166,21227961028,0,31,1,1,0
ok,1,167,21266961028,0,31,1,1,0
ok,1,168,21305961028,0,31,1,1,0
ok,1,169,21344961028,0,31,1,1,0
ok,4,18,21814000028,0,31,7,7,0
ok,4,19,21918000028,0,31,3,3,0
ok,5,63,21957000028,0,31,9,9,0
ok,4,20,22009000028,0,31,7,7,0
ok,5,64,22087000028,0,31,1,1,0
ok,4,21,22113000028,0,31,3,3,0
ok,1,170,22124961028,0,31,1,1,0
ok,5,65,22139000028,0,31,9,9,0
ok,1,171,22150961028,0,31,1,1,0
ok,4,22,22178000028,0,31,7,7,0
ok,1,172,22189961028,0,31,1,1,0
ok,1,173,22228961028,0,31,1,1,0
ok,1,174,22267961028,0,31,1,1,0
ok,5,66,22295000028,0,31,1,1,0
ok,1,175,22306961028,0,31,1,2,1
ok,4,23,22347000028,0,31,3,3,0
ok,1,176,22358961028,0,31,1,1,0
ok,5,67,22360000028,0,31,9,9,0
ok,1,177,22397961028,0,31,1,1,0
ok,4,24,22399000028,0,31,7,8,1
ok,1,178,22436961028,0,31,1,1,0
ok,1,179,22475961028,0,31,1,1,0
ok,5,68,22503000028,0,31,1,1,0
ok,1,180,22514961028,0,31,1,1,0
ok,1,181,22553961028,0,31,1,1,0
ok,4,25,22555000028,0,31,3,3,0
ok,5,69,22568000028,0,31,9,9,0
ok,1,182,22579961028,0,31,1,1,0
ok,4,26,22607000028,0,31,7,8,1
ok,1,183,22618961028,0,31,1,1,0
ok,1,184,22657961028,0,31,1,1,0
ok,1,185,22696961028,0,31,1,1,0
ok,5,70,22711000028,0,31,1,2,1
ok,1,186,22735961028,0,31,1,1,0
ok,1,187,22774961028,0,31,1,1,0
ok,5,71,22776000028,0,31,9,9,0
ok,1,188,22813961028,0,31,1,1,0
ok,1,189,22852961028,0,31,1,1,0
ok,1,190,22891961028,0,31,1,1,0
ok,5,72,22919000028,0,31,1,1,0
ok,1,191,22930961028,0,31,1,1,0
ok,5,73,22958000028,0,31,9,9,0
ok,4,27,23010000028,0,31,3,3,0
ok,4,28,23062000028,0,31,7,7,0
ok,5,74,23101000028,0,31,1,1,0
ok,1,192,23138961028,0,31,1,1,0
ok,5,75,23153000028,0,31,9,9,0
ok,1,193,23164961028,0,31,1,1,0
ok,1,194,23203961028,0,31,1,1,0
ok,1,195,23242961028,0,31,1,1,0
ok,1,196,23281961028,0,31,1,1,0
ok,5,76,23296000028,0,31,1,1,0
ok,1,197,23320961028,0,31,1,1,0
ok,5,77,23335000028,0,31,9,9,0
ok,5,78,23478000028,0,31,1,1,0
ok,4,29,24011000028,0,31,3,3,0
ok,5,79,24011000028,0,31,9,9,0
ok,4,30,24063000028,0,31,7,7,0
ok,5,80,24141000028,0,31,1,1,0
ok,1,198,24178961028,0,31,1,1,0
ok,5,81,24193000028,0,31,9,9,0
ok,1,199,24204961028,0,31,1,1,0
ok,1,200,24243961028,0,31,1,1,0
ok,1,201,24282961028,0,31,1,1,0
ok,1,202,24321961028,0,31,1,1,0
ok,5,82,24336000028,0,31,1,1,0
ok,1,203,24360961028,0,31,1,1,0
ok,5,83,24375000028,0,31,9,9,0
ok,5,84,24518000028,0,31,1,1,0
ok,4,31,25012000028,0,31,3,3,0
ok,5,85,25012000028,0,31,9,9,0
ok,4,32,25064000028,0,31,7,7,0
ok,5,86,25142000028,0,31,1,1,0
ok,1,204,25179961028,0,31,1,1,0
ok,5,87,25194000028,0,31,9,9,0
ok,1,205,25205961028,0,31,1,1,0
ok,1,206,25244961028,0,31,1,1,0
ok,1,207,25283961028,0,31,1,1,0
ok,1,208,25322961028,0,31,1,1,0
ok,5,88,25337000028,0,31,1,1,0
ok,1,209,25361961028,0,31,1,1,0
ok,5,89,25376000028,0,31,9,9,0
ok,5,90,25519000028,0,31,1,1,0
ok,4,33,26013000028,0,31,3,3,0
ok,5,91,26013000028,0,31,9,9,0
ok,4,34,26065000028,0,31,7,7,0
ok,5,92,26143000028,0,31,1,1,0
ok,1,210,26180961028,0,31,1,1,0
ok,5,93,26195000028,0,31,9,9,0
ok,1,211,26206961028,0,31,1,1,0
ok,1,212,26245961028,0,31,1,1,0
ok,1,213,26284961028,0,31,1,1,0
ok,1,214,26323961028,0,31,1,1,0
ok,5,94,26338000028,0,31,1,1,0
ok,1,215,26362961028,0,31,1,1,0
ok,5,95,26377000028,0,31,9,9,0
ok,5,96,26520000028,0,31,1,1,0
ok,4,35,27001000028,0,31,3,3,0
ok,5,97,27001000028,0,31,9,9,0
ok,4,36,27053000028,0,31,7,7,0
ok,5,98,27131000028,0,31,1,1,0
ok,1,216,27168961028,0,31,1,1,0
ok,5,99,27183000028,0,31,9,9,0
ok,1,217,27194961028,0,31,1,1,0
ok,1,218,27233961028,0,31,1,1,0
ok,1,219,27272961028,0,31,1,1,0
ok,1,220,27311961028,0,31,1,1,0
ok,5,100,27326000028,0,31,1,1,0
ok,1,221,27350961028,0,31,1,1,0
ok,5,101,27365000028,0,31,9,9,0
ok,5,102,27508000028,0,31,1,1,0
ok,4,37,28002000028,0,31,3,3,0
ok,5,103,28002000028,0,31,9,9,0
ok,4,38,28054000028,0,31,7,7,0
ok,5,104,28132000028,0,31,1,1,0
ok,1,222,28169961028,0,31,1,1,0
ok,5,105,28184000028,0,31,9,9,0
ok,1,223,28195961028,0,31,1,1,0
ok,1,224,28234961028,0,31,1,1,0
ok,1,225,28273961028,0,31,1,1,0
ok,1,226,28312961028,0,31,1,1,0
ok,5,106,28327000028,0,31,1,1,0
ok,1,227,28351961028,0,31,1,1,0
ok,5,107,28366000028,0,31,9,9,0
ok,5,108,28509000028,0,31,1,1,0
